variant_id,stop_id
619305,1074
619305,673
619305,638
619307,1230
619307,3415
619307,2828
619307,1819
619307,1330
619307,3107
619307,2816
619307,1154
619307,281
619312,1230
619312,3415
619312,2828
619312,1819
619312,1330
619312,508
619313,2855
619313,205
619315,1230
619315,3415
619315,2828
619315,613
619315,637
619316,1248
619316,711
619317,509
619317,841
619317,1248
619317,711
619318,216
619318,226
619318,240
619318,305
619318,781
619319,782
619319,304
619319,242
619319,884
619319,217
619322,216
619322,226
619322,240
619322,305
619322,781
619324,782
619324,304
619324,242
619324,884
619324,217
619327,448
619327,481
619327,324
619327,2341
619328,448
619328,481
619328,324
619328,2341
619329,1219
619329,3134
619330,1219
619330,3134
619331,1219
619331,3134
619334,3134
619334,463
619334,481
619334,324
619334,2341
619336,378
619336,323
619336,480
619336,1219
619336,3134
619342,3134
619342,463
619344,2341
619345,378
619347,2341
619349,3412
619349,1306
619349,2863
619349,781
619349,2527
619350,3131
619351,1306
619351,2863
619351,781
619351,2527
619352,1306
619352,2863
619352,781
619352,2527
619354,1306
619354,2863
619354,781
619354,2527
619357,2528
619357,782
619357,2855
619357,1174
619359,2528
619359,782
619364,2274
619364,3415
619364,2828
619364,1740
619364,2815
619365,2274
619365,3415
619365,2828
619365,1740
619365,2815
619367,378
619367,2816
619367,546
619367,1741
619367,711
619367,2305
619369,1740
619369,2815
619369,324
619369,2342
619371,2274
619371,3415
619371,2828
619372,2274
619372,3415
619372,2828
619372,1894
619375,711
619375,2305
619376,509
619376,38
619376,255
619377,256
619379,2861
619379,1149
619379,251
619380,2342
619380,2861
619380,1149
619380,256
619381,255
619381,271
619381,281
619381,378
619381,1153
619382,1153
619382,2342
619382,2861
619382,1149
619382,256
619383,1153
619383,2342
619383,2861
619383,1149
619383,256
619384,2342
619384,2861
619384,1149
619384,256
619388,378
619390,1153
619390,2342
619390,2861
619390,1149
619390,256
619391,255
619391,271
619391,281
619391,378
619393,255
619393,271
619393,281
619394,255
619394,271
619394,281
619394,378
619394,1153
619397,2342
619398,255
619398,2973
619400,255
619400,271
619400,281
619402,481
619402,3526
619402,1175
619402,638
619404,637
619406,638
619407,656
619407,3517
619407,480
619408,481
619408,3526
619408,1175
619410,164
619410,2977
619410,180
619410,256
619412,164
619412,2977
619412,180
619416,1160
619416,651
619416,656
619416,508
619416,3106
619416,509
619416,782
619417,1160
619417,651
619417,656
619417,508
619417,3106
619417,509
619417,782
619418,1160
619418,651
619418,656
619418,508
619419,323
619419,508
619419,3106
619419,509
619419,2816
619419,1175
619419,650
619419,665
619422,1160
619422,651
619423,323
619423,508
619428,3405
619428,3404
619428,3402
619428,3403
619428,864
619428,323
619430,3405
619430,3404
619430,3402
619430,3403
619430,864
619430,323
619443,636
619443,818
619443,242
619443,255
619444,553
619444,1742
619444,3517
619444,480
619444,2527
619445,3517
619445,480
619449,2863
619449,316
619449,2816
619449,1178
619449,613
619450,1819
619450,617
619450,2815
619450,317
619450,281
619451,620
619451,1819
619451,617
619451,2815
619451,317
619451,281
619452,620
619453,2863
619453,316
619453,2816
619453,1178
619453,613
619453,619
619454,635
619456,1178
619456,613
619456,619
619457,782
619457,952
619457,1782
619457,638
619458,638
619460,636
619460,818
619460,241
619460,494
619460,781
619461,782
619461,952
619461,1782
619461,638
619461,879
619462,637
619465,256
619465,1142
619465,824
619465,639
619467,284
619467,2861
619467,1149
619467,256
619467,205
619467,1142
619467,824
619469,666
619469,212
619469,255
619469,271
619469,2863
619471,639
619471,620
619472,635
619472,637
619473,637
619476,619
619476,637
619477,2173
619478,639
619478,620
619479,667
619479,3413
619479,639
619479,620
619481,2172
619483,706
619483,647
619483,639
619483,620
619483,1248
619483,711
619483,2305
619484,51
619484,2274
619484,3415
619484,2828
619484,613
619484,619
619484,638
619484,700
619484,705
619485,619
619485,638
619486,51
619486,2274
619486,3415
619486,2828
619486,613
619486,619
619486,638
619487,706
619487,647
619487,637
619488,647
619488,637
619489,639
619489,620
619489,1248
619489,711
619489,2305
619490,2305
619491,638
619491,700
619492,638
619492,700
619492,705
619493,637
619493,656
619493,242
619493,255
619495,637
619496,636
619497,656
619497,242
619497,255
619498,256
619498,240
619498,1175
619498,1165
619499,445
619499,2119
619499,319
619499,2855
619499,255
619500,256
619500,1151
619500,318
619500,447
619501,1151
619501,318
619501,447
619501,27
619502,318
619502,447
619503,256
619504,26
619504,445
619504,2119
619504,319
619505,26
619505,445
619505,2119
619505,319
619506,26
619506,445
619506,2119
619506,319
619507,445
619507,2119
619507,319
619508,255
619510,255
619511,255
619512,256
619512,244
619513,256
619516,613
619517,255
619520,251
619520,1759
619520,1142
619520,216
619520,226
619520,240
619521,251
619521,1759
619521,1142
619521,216
619521,226
619521,240
619522,251
619522,1759
619522,1142
619522,216
619522,226
619522,240
619523,818
619523,241
619524,212
619524,3547
619524,2884
619524,2972
619525,251
619525,1759
619525,1142
619526,978
619526,952
619527,636
619527,818
619527,508
619527,3106
619527,509
619529,509
619529,2816
619529,1782
619529,638
619530,509
619530,396
619531,782
619532,864
619532,323
619532,508
619532,3106
619532,509
619532,2816
619532,1782
619532,638
619536,1819
619536,617
619536,1330
619537,1248
619537,711
619538,3415
619538,2828
619538,613
619540,94
619540,1125
619540,932
619540,216
619540,226
619540,240
619541,94
619541,1125
619541,932
619541,216
619541,226
619542,94
619542,1125
619542,932
619542,216
619542,226
619543,3136
619543,94
619543,1125
619543,932
619543,216
619543,226
619544,3136
619544,94
619544,1125
619544,932
619544,216
619544,226
619545,242
619545,884
619545,217
619545,115
619545,91
619545,3136
619546,242
619546,884
619546,217
619546,115
619546,91
619547,242
619547,884
619547,217
619547,115
619547,91
619547,3136
619549,115
619549,91
619549,3136
619551,788
619551,216
619551,226
619551,240
619551,1330
619551,3107
619551,447
619551,1249
619551,3134
619552,508
619552,3107
619552,447
619552,1249
619552,3134
619553,788
619553,216
619553,226
619553,240
619553,1330
619553,3107
619554,788
619554,2554
619555,788
619555,216
619555,226
619555,240
619555,1330
619556,788
619556,216
619556,226
619556,240
619556,1330
619559,216
619559,226
619559,240
619559,1330
619561,469
619561,3132
619561,2119
619561,3104
619561,547
619561,242
619561,884
619561,217
619562,2119
619562,3104
619562,547
619562,242
619562,884
619562,217
619562,2479
619563,3134
619563,3132
619563,2119
619563,509
619563,547
619563,1175
619565,3134
619565,3132
619565,2119
619565,3104
619565,547
619565,242
619565,884
619565,217
619565,2479
619566,2119
619566,3104
619566,547
619566,242
619566,884
619566,217
619566,788
619568,547
619568,242
619568,884
619568,217
619568,788
619569,788
619569,2554
619573,1901
619573,604
619573,711
619575,3415
619575,2828
619575,603
619575,1900
619576,1248
619576,711
619577,711
619579,3415
619579,2828
619579,613
619582,603
619582,1900
619586,2273
619586,2305
619587,1149
619587,251
619588,55
619588,2796
619588,2274
619588,2304
619588,3415
619588,2828
619588,3239
619588,1740
619588,1330
619588,2954
619588,508
619588,3102
619588,2861
619588,1149
619588,251
619589,55
619589,2274
619589,2304
619589,3415
619589,2828
619590,2274
619590,2304
619590,3415
619590,2828
619590,637
619591,55
619591,2796
619591,2274
619591,2304
619591,3415
619591,2828
619591,637
619592,2884
619592,271
619592,2863
619592,3102
619592,509
619592,2953
619592,546
619592,1741
619592,711
619592,2273
619592,2305
619592,2796
619593,2861
619593,1906
619593,1149
619593,251
619595,2855
619596,786
619596,116
619597,786
619597,116
619597,788
619598,786
619598,1142
619599,1901
619599,604
619599,711
619599,2305
619601,711
619601,2305
619602,603
619602,1900
619603,2274
619603,3415
619603,2828
619604,891
619604,1138
619604,3412
619604,211
619604,240
619604,508
619604,3104
619604,509
619604,546
619604,27
619605,891
619605,1138
619605,3412
619605,211
619605,240
619605,508
619606,509
619606,546
619606,27
619607,1138
619607,3412
619607,211
619607,240
619609,26
619609,1330
619609,508
619609,3104
619609,509
619609,242
619609,212
619609,3416
619609,1251
619610,509
619610,242
619610,212
619610,3416
619610,1251
619611,26
619611,1330
619611,508
619612,26
619612,1330
619612,3517
619612,545
619612,543
619612,1175
619613,553
619613,1740
619613,1330
619613,508
619613,3103
619613,480
619616,803
619616,553
619616,1740
619616,1330
619616,508
619617,509
619619,2528
619619,481
619619,3103
619619,509
619619,546
619619,1743
619619,554
619620,2528
619620,481
619620,509
619620,547
619623,3561
619623,553
619623,1740
619623,1330
619623,508
619626,509
619627,3008
619627,891
619627,1138
619627,211
619627,240
619627,508
619628,3561
619628,553
619628,804
619628,637
619633,3105
619633,509
619633,547
619634,582
619634,568
619634,575
619635,582
619635,568
619635,575
619635,1740
619635,874
619635,613
619636,576
619636,567
619638,582
619638,568
619644,1819
619644,1743
619652,977
619652,1312
619653,241
619653,494
619654,494
619655,1312
619658,255
619658,261
619658,179
619658,165
619660,164
619660,2977
619660,180
619660,262
619660,256
619662,164
619662,2977
619662,180
619662,262
619662,256
619664,242
619664,884
619664,217
619664,2479
619664,115
619665,114
619665,788
619665,216
619665,226
619666,114
619666,788
619666,216
619666,226
619666,952
619666,1782
619668,818
619668,242
619668,884
619668,217
619668,2479
619668,115
619672,271
619672,281
619674,864
619674,323
619674,508
619674,3106
619675,864
619675,323
619675,508
619675,3106
619675,509
619675,2816
619675,1782
619675,638
619681,1901
619681,613
619682,1901
619682,613
619689,635
619689,1892
619689,603
619689,1900
619690,1892
619690,603
619690,1900
619691,1892
619691,603
619691,1900
619692,620
619694,635
619696,1125
619696,114
619696,211
619696,240
619697,1125
619697,114
619698,242
619698,212
619698,115
619698,1025
619699,115
619699,1025
619705,91
619705,798
619705,994
619707,115
619707,1139
619707,981
619707,3755
619707,1025
619711,1160
619711,639
619711,620
619711,1892
619711,568
619712,1160
619712,3413
619712,639
619712,620
619712,1892
619712,567
619713,568
619713,1189
619713,613
619713,619
619713,637
619713,644
619713,1329
619713,665
619725,568
619725,613
619725,619
619725,637
619725,644
619726,567
619726,613
619726,619
619726,637
619726,644
619727,1160
619729,1329
619729,665
619739,638
619741,637
619741,666
619741,212
619741,195
619741,179
619743,637
